logLik,epsilon_neg_L1,epsilon_pos_L1,lambda,mu,diffusion_coef,tau_s,tau_l,epsilon_neg_accept,epsilon_pos_accept,lambda_accept,mu_accept,diffusion_coef_accept,tau_s_accept,tau_l_accept,change_k_accept,switch_anc_accept,add_anc_accept,make_founder_accept,make_orphan_accept
-288.442,0.280321,0,0.5,0.05,16.4533,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998935,-nan,-nan,-nan,0.507502,0,-nan,-nan
-278.806,0.280321,0,0.5,0.05,14.3945,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495915,0,-nan,-nan
-281.481,0.280321,0,0.5,0.05,14.54,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.519544,0,-nan,-nan
-311.305,0.828419,0,0.5,0.05,31.9947,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998399,-nan,-nan,-nan,0.506037,-nan,-nan,-nan
-277.692,0.280321,0,0.5,0.05,12.614,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997147,-nan,-nan,-nan,0.510501,0,-nan,-nan
-303.767,0.828419,0,0.5,0.05,32.847,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.510713,-nan,-nan,-nan
-298.745,0.43184,0,0.5,0.05,23.3045,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998747,-nan,-nan,-nan,0.505357,-nan,-nan,-nan
-282.314,0.280321,0,0.5,0.05,17.1473,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999049,-nan,-nan,-nan,0.508852,0,-nan,-nan
-297.879,0.43184,0,0.5,0.05,21.7079,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999276,-nan,-nan,-nan,0.492361,-nan,-nan,-nan
-297.053,0.930763,0,0.5,0.05,5.24292,1,2.06115e-09,-nan,-nan,-nan,-nan,0.952951,-nan,-nan,-nan,0.504994,-nan,-nan,-nan
-298.202,0.43184,0,0.5,0.05,21.5121,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997224,-nan,-nan,-nan,0.520516,-nan,-nan,-nan
-282.338,0.280321,0,0.5,0.05,19.2846,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997903,-nan,-nan,-nan,0.509496,0,-nan,-nan
-300.226,0.930763,0,0.5,0.05,5.6552,1,2.06115e-09,-nan,-nan,-nan,-nan,0.982383,-nan,-nan,-nan,0.501431,-nan,-nan,-nan
-282.405,0.280321,0,0.5,0.05,21.293,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995745,-nan,-nan,-nan,0.525355,0,-nan,-nan
-288.752,0.280321,0,0.5,0.05,18.9867,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99733,-nan,-nan,-nan,0.493703,0,-nan,-nan
-284.623,0.280321,0,0.5,0.05,18.4053,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.531124,0,-nan,-nan
-285.795,0.280321,0,0.5,0.05,18.6584,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.508871,0,-nan,-nan
-283.178,0.280321,0,0.5,0.05,19.0012,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997218,-nan,-nan,-nan,0.529699,0,-nan,-nan
-297.453,0.43184,0,0.5,0.05,19.7456,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998774,-nan,-nan,-nan,0.501457,-nan,-nan,-nan
-285.373,0.280321,0,0.5,0.05,21.1372,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999323,-nan,-nan,-nan,0.512428,0,-nan,-nan
-298.157,0.828419,0,0.5,0.05,25.0933,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998343,-nan,-nan,-nan,0.505303,-nan,-nan,-nan
-285.297,0.280321,0,0.5,0.05,20.4971,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999318,-nan,-nan,-nan,0.501231,0,-nan,-nan
-299.084,0.43184,0,0.5,0.05,19.5513,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998934,-nan,-nan,-nan,0.508965,-nan,-nan,-nan
-294.828,0.930763,0,0.5,0.05,9.91144,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993303,-nan,-nan,-nan,0.505182,-nan,-nan,-nan
-293.263,0.280321,0,0.5,0.05,20.6056,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999517,-nan,-nan,-nan,0.508921,0,-nan,-nan
-284.164,0.280321,0,0.5,0.05,21.2814,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997106,-nan,-nan,-nan,0.510774,0,-nan,-nan
-285.45,0.280321,0,0.5,0.05,19.8352,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995763,-nan,-nan,-nan,0.515226,0,-nan,-nan
-300.652,0.43184,0,0.5,0.05,15.693,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502348,-nan,-nan,-nan
-285.123,0.280321,0,0.5,0.05,17.6961,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999284,-nan,-nan,-nan,0.518058,0,-nan,-nan
-286.809,0.280321,0,0.5,0.05,18.189,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997361,-nan,-nan,-nan,0.522998,0,-nan,-nan
-286.64,0.280321,0,0.5,0.05,17.0644,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998643,-nan,-nan,-nan,0.481023,0,-nan,-nan
-294.845,0.930763,0,0.5,0.05,9.12773,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999645,-nan,-nan,-nan,0.514859,-nan,-nan,-nan
-291.154,0.280321,0,0.5,0.05,16.0288,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.497344,0,-nan,-nan
-290.167,0.280321,0,0.5,0.05,14.5067,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998643,-nan,-nan,-nan,0.524441,0,-nan,-nan
-297.417,0.828419,0,0.5,0.05,20.6979,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998708,-nan,-nan,-nan,0.503595,-nan,-nan,-nan
-285.215,0.280321,0,0.5,0.05,16.2014,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.528583,0,-nan,-nan
-298.877,0.43184,0,0.5,0.05,16.4493,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999379,-nan,-nan,-nan,0.513581,-nan,-nan,-nan
-285.334,0.280321,0,0.5,0.05,15.951,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999291,-nan,-nan,-nan,0.518578,0,-nan,-nan
-283.68,0.280321,0,0.5,0.05,17.2567,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514423,0,-nan,-nan
-286.878,0.280321,0,0.5,0.05,18.7529,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997226,-nan,-nan,-nan,0.492207,0,-nan,-nan
-287.517,0.280321,0,0.5,0.05,18.9425,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998573,-nan,-nan,-nan,0.528045,0,-nan,-nan
-293.011,0.280321,0,0.5,0.05,21.2367,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998555,-nan,-nan,-nan,0.513644,0,-nan,-nan
-290.408,0.280321,0,0.5,0.05,18.4656,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998675,-nan,-nan,-nan,0.497011,0,-nan,-nan
-299.143,0.43184,0,0.5,0.05,17.1718,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999409,-nan,-nan,-nan,0.506499,-nan,-nan,-nan
-284.93,0.280321,0,0.5,0.05,16.6475,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999257,-nan,-nan,-nan,0.514875,0,-nan,-nan
-283.596,0.280321,0,0.5,0.05,16.6445,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.52073,0,-nan,-nan
-282.881,0.280321,0,0.5,0.05,17.4426,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995885,-nan,-nan,-nan,0.512757,0,-nan,-nan
-282.198,0.280321,0,0.5,0.05,18.7659,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998501,-nan,-nan,-nan,0.520505,0,-nan,-nan
-284.775,0.280321,0,0.5,0.05,19.5284,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998619,-nan,-nan,-nan,0.530378,0,-nan,-nan
-296.341,0.43184,0,0.5,0.05,14.8969,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9986,-nan,-nan,-nan,0.496889,-nan,-nan,-nan
-291.74,0.828419,0,0.5,0.05,12.2,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998051,-nan,-nan,-nan,0.501642,-nan,-nan,-nan
-293.435,0.930763,0,0.5,0.05,7.58232,1,2.06115e-09,-nan,-nan,-nan,-nan,0.984757,-nan,-nan,-nan,0.506133,-nan,-nan,-nan
-282.95,0.280321,0,0.5,0.05,19.7151,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998248,-nan,-nan,-nan,0.504789,0,-nan,-nan
-284.251,0.280321,0,0.5,0.05,20.5183,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997199,-nan,-nan,-nan,0.524656,0,-nan,-nan
-282.27,0.280321,0,0.5,0.05,19.6102,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.529647,0,-nan,-nan
-281.605,0.280321,0,0.5,0.05,17.4738,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997279,-nan,-nan,-nan,0.533773,0,-nan,-nan
-279.57,0.280321,0,0.5,0.05,16.5332,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995757,-nan,-nan,-nan,0.496759,0,-nan,-nan
-303.493,0.43184,0,0.5,0.05,12.6885,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998436,-nan,-nan,-nan,0.503269,-nan,-nan,-nan
-286.301,0.280321,0,0.5,0.05,15.8914,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999288,-nan,-nan,-nan,0.502406,0,-nan,-nan
-284.121,0.280321,0,0.5,0.05,16.7348,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997179,-nan,-nan,-nan,0.504854,0,-nan,-nan
-283.732,0.280321,0,0.5,0.05,17.3989,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998512,-nan,-nan,-nan,0.533858,0,-nan,-nan
-283.387,0.280321,0,0.5,0.05,15.7262,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997191,-nan,-nan,-nan,0.525974,0,-nan,-nan
-297.207,0.43184,0,0.5,0.05,9.2233,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998298,-nan,-nan,-nan,0.499151,-nan,-nan,-nan
-297.095,0.930763,0,0.5,0.05,9.46635,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997491,-nan,-nan,-nan,0.506238,-nan,-nan,-nan
-297.599,0.828419,0,0.5,0.05,19.7894,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999401,-nan,-nan,-nan,0.500889,-nan,-nan,-nan
-296.717,0.43184,0,0.5,0.05,10.3484,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999073,-nan,-nan,-nan,0.503773,-nan,-nan,-nan
-277.976,0.280321,0,0.5,0.05,14.0213,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996017,-nan,-nan,-nan,0.506935,0,-nan,-nan
-297.153,0.828419,0,0.5,0.05,21.7942,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.498965,-nan,-nan,-nan
-280.097,0.280321,0,0.5,0.05,13.1161,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997868,-nan,-nan,-nan,0.511049,0,-nan,-nan
-280.932,0.280321,0,0.5,0.05,13.9658,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.505645,0,-nan,-nan
-280.435,0.280321,0,0.5,0.05,18.2533,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994366,-nan,-nan,-nan,0.511915,0,-nan,-nan
-294.076,0.930763,0,0.5,0.05,8.09662,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996856,-nan,-nan,-nan,0.504283,-nan,-nan,-nan
-284.852,0.280321,0,0.5,0.05,19.408,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997209,-nan,-nan,-nan,0.517508,0,-nan,-nan
-295.935,0.828419,0,0.5,0.05,17.7801,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998382,-nan,-nan,-nan,0.501303,-nan,-nan,-nan
-284.897,0.280321,0,0.5,0.05,21.9003,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998587,-nan,-nan,-nan,0.508104,0,-nan,-nan
-304.394,0.828419,0,0.5,0.05,17.214,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997906,-nan,-nan,-nan,0.508765,-nan,-nan,-nan
-285.159,0.280321,0,0.5,0.05,20.2874,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998591,-nan,-nan,-nan,0.523463,0,-nan,-nan
-283.967,0.280321,0,0.5,0.05,21.7283,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998532,-nan,-nan,-nan,0.50278,0,-nan,-nan
-282.152,0.280321,0,0.5,0.05,20.6217,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995798,-nan,-nan,-nan,0.517185,0,-nan,-nan
-294.637,0.930763,0,0.5,0.05,7.60727,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993896,-nan,-nan,-nan,0.503702,-nan,-nan,-nan
-296.938,0.930763,0,0.5,0.05,8.0117,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998613,-nan,-nan,-nan,0.513683,-nan,-nan,-nan
-291.645,0.43184,0,0.5,0.05,7.37629,1,2.06115e-09,-nan,-nan,-nan,-nan,0.988328,-nan,-nan,-nan,0.499415,-nan,-nan,-nan
-283.412,0.280321,0,0.5,0.05,21.3168,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997901,-nan,-nan,-nan,0.512393,0,-nan,-nan
-293.227,0.43184,0,0.5,0.05,8.00607,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993907,-nan,-nan,-nan,0.507333,-nan,-nan,-nan
-283.913,0.280321,0,0.5,0.05,20.6799,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999305,-nan,-nan,-nan,0.496512,0,-nan,-nan
-282.057,0.280321,0,0.5,0.05,20.5069,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998638,-nan,-nan,-nan,0.519278,0,-nan,-nan
-294.806,0.43184,0,0.5,0.05,5.86456,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995698,-nan,-nan,-nan,0.503071,-nan,-nan,-nan
-280.406,0.280321,0,0.5,0.05,21.0866,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996459,-nan,-nan,-nan,0.486847,0,-nan,-nan
-296.986,0.930763,0,0.5,0.05,6.20816,1,2.06115e-09,-nan,-nan,-nan,-nan,0.981729,-nan,-nan,-nan,0.499903,-nan,-nan,-nan
-296.856,0.930763,0,0.5,0.05,6.27194,1,2.06115e-09,-nan,-nan,-nan,-nan,0.990264,-nan,-nan,-nan,0.538642,-nan,-nan,-nan
-281.774,0.280321,0,0.5,0.05,17.7506,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998556,-nan,-nan,-nan,0.50894,0,-nan,-nan
-279.479,0.280321,0,0.5,0.05,16.4012,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509076,0,-nan,-nan
-280.834,0.280321,0,0.5,0.05,18.1535,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994398,-nan,-nan,-nan,0.498774,0,-nan,-nan
-282.422,0.280321,0,0.5,0.05,18.4979,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997286,-nan,-nan,-nan,0.511915,0,-nan,-nan
-285.844,0.280321,0,0.5,0.05,18.7488,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998561,-nan,-nan,-nan,0.518312,0,-nan,-nan
-281.465,0.280321,0,0.5,0.05,17.9448,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99858,-nan,-nan,-nan,0.521916,0,-nan,-nan
-280.182,0.280321,0,0.5,0.05,17.7147,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998611,-nan,-nan,-nan,0.515102,0,-nan,-nan
-282.456,0.280321,0,0.5,0.05,15.9953,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.496694,0,-nan,-nan
-279.514,0.280321,0,0.5,0.05,15.5098,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998603,-nan,-nan,-nan,0.525589,0,-nan,-nan
-281.747,0.280321,0,0.5,0.05,15.9253,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.488691,0,-nan,-nan
-294.652,0.828419,0,0.5,0.05,14.203,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999101,-nan,-nan,-nan,0.502718,-nan,-nan,-nan
-296.602,0.930763,0,0.5,0.05,6.69689,1,2.06115e-09,-nan,-nan,-nan,-nan,0.980679,-nan,-nan,-nan,0.505931,-nan,-nan,-nan
-279.781,0.280321,0,0.5,0.05,13.4457,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998601,-nan,-nan,-nan,0.501359,0,-nan,-nan
-277.728,0.280321,0,0.5,0.05,13.2773,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998565,-nan,-nan,-nan,0.495185,0,-nan,-nan
-293.827,0.43184,0,0.5,0.05,7.17568,1,2.06115e-09,-nan,-nan,-nan,-nan,0.989486,-nan,-nan,-nan,0.50531,-nan,-nan,-nan
-294.38,0.828419,0,0.5,0.05,13.9401,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998307,-nan,-nan,-nan,0.495043,-nan,-nan,-nan
-294.647,0.828419,0,0.5,0.05,14.9591,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998613,-nan,-nan,-nan,0.516028,-nan,-nan,-nan
-295.856,0.930763,0,0.5,0.05,9.66236,1,2.06115e-09,-nan,-nan,-nan,-nan,0.990182,-nan,-nan,-nan,0.508308,-nan,-nan,-nan
-294.726,0.930763,0,0.5,0.05,11.2958,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.508943,-nan,-nan,-nan
-277.925,0.280321,0,0.5,0.05,11.9703,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998841,-nan,-nan,-nan,0.510281,0,-nan,-nan
-276.697,0.280321,0,0.5,0.05,10.9035,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518312,0,-nan,-nan
-276.985,0.280321,0,0.5,0.05,11.0613,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998645,-nan,-nan,-nan,0.501237,0,-nan,-nan
-279.576,0.280321,0,0.5,0.05,9.8198,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.533439,0,-nan,-nan
-283.251,0.280321,0,0.5,0.05,8.69009,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998553,-nan,-nan,-nan,0.504375,0,-nan,-nan
-276.239,0.280321,0,0.5,0.05,9.33769,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.540383,0,-nan,-nan
-293.245,0.930763,0,0.5,0.05,12.6967,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997617,-nan,-nan,-nan,0.498884,-nan,-nan,-nan
-277.018,0.280321,0,0.5,0.05,7.9934,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997191,-nan,-nan,-nan,0.50122,0,-nan,-nan
-293.076,0.930763,0,0.5,0.05,14.3246,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999289,-nan,-nan,-nan,0.510794,-nan,-nan,-nan
-280.565,0.280321,0,0.5,0.05,5.65416,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997169,-nan,-nan,-nan,0.518023,0,-nan,-nan
-295.246,0.828419,0,0.5,0.05,6.33136,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994313,-nan,-nan,-nan,0.503441,-nan,-nan,-nan
-295.045,0.43184,0,0.5,0.05,6.5773,1,2.06115e-09,-nan,-nan,-nan,-nan,0.98995,-nan,-nan,-nan,0.500413,-nan,-nan,-nan
-293.917,0.43184,0,0.5,0.05,7.35052,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997238,-nan,-nan,-nan,0.517241,-nan,-nan,-nan
-295.47,0.828419,0,0.5,0.05,7.13965,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994833,-nan,-nan,-nan,0.493929,-nan,-nan,-nan
-277.143,0.280321,0,0.5,0.05,7.98968,1,2.06115e-09,-nan,-nan,-nan,-nan,0.992627,-nan,-nan,-nan,0.496522,0,-nan,-nan
-276.422,0.280321,0,0.5,0.05,8.65528,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495659,0,-nan,-nan
-293.401,0.828419,0,0.5,0.05,7.85383,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997625,-nan,-nan,-nan,0.505777,-nan,-nan,-nan
-294.816,0.828419,0,0.5,0.05,7.678,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995845,-nan,-nan,-nan,0.49061,-nan,-nan,-nan
-294.751,0.930763,0,0.5,0.05,7.65246,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997893,-nan,-nan,-nan,0.500932,-nan,-nan,-nan
-277.849,0.280321,0,0.5,0.05,9.65258,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999308,-nan,-nan,-nan,0.50216,0,-nan,-nan
-297.607,0.43184,0,0.5,0.05,10.0001,1,2.06115e-09,-nan,-nan,-nan,-nan,0.992651,-nan,-nan,-nan,0.496601,-nan,-nan,-nan
-277.151,0.280321,0,0.5,0.05,8.50601,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998598,-nan,-nan,-nan,0.519168,0,-nan,-nan
-278.025,0.280321,0,0.5,0.05,7.81104,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997297,-nan,-nan,-nan,0.514403,0,-nan,-nan
-276.313,0.280321,0,0.5,0.05,9.0927,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998529,-nan,-nan,-nan,0.47884,0,-nan,-nan
-292.73,0.43184,0,0.5,0.05,11.7317,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.507564,-nan,-nan,-nan
-292.586,0.828419,0,0.5,0.05,7.28023,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995146,-nan,-nan,-nan,0.50303,-nan,-nan,-nan
-281.395,0.280321,0,0.5,0.05,7.9088,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9967,-nan,-nan,-nan,0.504197,0,-nan,-nan
-293.251,0.930763,0,0.5,0.05,6.97734,1,2.06115e-09,-nan,-nan,-nan,-nan,0.989365,-nan,-nan,-nan,0.506031,-nan,-nan,-nan
-290.98,0.828419,0,0.5,0.05,8.25715,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999089,-nan,-nan,-nan,0.503548,-nan,-nan,-nan
-307.371,0.533369,0,0.5,0.05,33.0801,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99884,-nan,-nan,-nan,0.507131,-nan,-nan,-nan
-293.3,0.930763,0,0.5,0.05,6.83165,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996255,-nan,-nan,-nan,0.508282,-nan,-nan,-nan
-277.406,0.280321,0,0.5,0.05,10.0442,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997491,-nan,-nan,-nan,0.505067,0,-nan,-nan
-295.815,0.43184,0,0.5,0.05,12.045,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998631,-nan,-nan,-nan,0.501871,-nan,-nan,-nan
-293.743,0.43184,0,0.5,0.05,12.5967,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.500803,-nan,-nan,-nan
-280.616,0.280321,0,0.5,0.05,10.7349,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999547,-nan,-nan,-nan,0.514057,0,-nan,-nan
-295.874,0.43184,0,0.5,0.05,13.4557,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502383,-nan,-nan,-nan
-295.444,0.930763,0,0.5,0.05,6.94746,1,2.06115e-09,-nan,-nan,-nan,-nan,0.989944,-nan,-nan,-nan,0.502719,-nan,-nan,-nan
-276.571,0.280321,0,0.5,0.05,10.458,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99909,-nan,-nan,-nan,0.505652,0,-nan,-nan
-295.126,0.828419,0,0.5,0.05,11.1333,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997782,-nan,-nan,-nan,0.499765,-nan,-nan,-nan
-277.41,0.280321,0,0.5,0.05,12.4162,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998609,-nan,-nan,-nan,0.491393,0,-nan,-nan
-277.379,0.280321,0,0.5,0.05,12.3366,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998675,-nan,-nan,-nan,0.520374,0,-nan,-nan
-291.165,0.828419,0,0.5,0.05,9.39497,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997706,-nan,-nan,-nan,0.5,-nan,-nan,-nan
-281.548,0.280321,0,0.5,0.05,11.2061,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997931,-nan,-nan,-nan,0.50433,0,-nan,-nan
-278.295,0.280321,0,0.5,0.05,10.9207,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998584,-nan,-nan,-nan,0.515347,0,-nan,-nan
-279.527,0.280321,0,0.5,0.05,11.4743,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.493711,0,-nan,-nan
-277.901,0.280321,0,0.5,0.05,9.5775,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.472906,0,-nan,-nan
-279.024,0.280321,0,0.5,0.05,8.97173,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99865,-nan,-nan,-nan,0.493004,0,-nan,-nan
-277.66,0.280321,0,0.5,0.05,9.82724,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.496805,0,-nan,-nan
-294.71,0.930763,0,0.5,0.05,13.8321,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994724,-nan,-nan,-nan,0.500291,-nan,-nan,-nan
-277.553,0.280321,0,0.5,0.05,9.58539,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.48761,0,-nan,-nan
-299.405,0.43184,0,0.5,0.05,20.551,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999179,-nan,-nan,-nan,0.504674,-nan,-nan,-nan
-277.474,0.280321,0,0.5,0.05,6.70114,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996403,-nan,-nan,-nan,0.495604,0,-nan,-nan
-282.777,0.280321,0,0.5,0.05,8.66541,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99701,-nan,-nan,-nan,0.494488,0,-nan,-nan
-294.198,0.828419,0,0.5,0.05,10.244,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998608,-nan,-nan,-nan,0.503772,-nan,-nan,-nan
-296.09,0.43184,0,0.5,0.05,17.0238,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997222,-nan,-nan,-nan,0.512109,-nan,-nan,-nan
-276.902,0.280321,0,0.5,0.05,8.58601,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99675,-nan,-nan,-nan,0.499055,0,-nan,-nan
-309.828,0.533369,0,0.5,0.05,34.8688,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999178,-nan,-nan,-nan,0.504548,-nan,-nan,-nan
