logLik,epsilon_neg_L1,epsilon_pos_L1,lambda,mu,diffusion_coef,tau_s,tau_l,epsilon_neg_accept,epsilon_pos_accept,lambda_accept,mu_accept,diffusion_coef_accept,tau_s_accept,tau_l_accept,change_k_accept,switch_anc_accept,add_anc_accept,make_founder_accept,make_orphan_accept
-765.304,0.950695,0,0.5,0.05,23.0961,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997194,-nan,-nan,-nan,0.521104,0.00444444,0.00106496,-nan
-764.122,0.950695,0,0.5,0.05,23.6647,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.521562,0,0,-nan
-773.777,0.930763,0,0.5,0.05,33.0288,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997493,-nan,-nan,-nan,0.520656,0.00316706,0.000775344,-nan
-761.448,0.950695,0,0.5,0.05,23.1691,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.508946,0.00641026,0.00154321,-nan
-762.331,0.950695,0,0.5,0.05,22.3537,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997268,-nan,-nan,-nan,0.493548,0,0,-nan
-763.723,0.280321,0,0.5,0.05,20.8101,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999583,-nan,-nan,-nan,0.510518,0.00170358,0.000431779,-nan
-767.001,0.280321,0,0.5,0.05,22.2336,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.524736,0,0,-nan
-765.698,0.43184,0,0.5,0.05,13.7098,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994986,-nan,-nan,-nan,0.514329,0.00955414,0.00406339,-nan
-769.449,0.43184,0,0.5,0.05,12.9446,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991573,-nan,-nan,-nan,0.48843,0,0,-nan
-758.204,0.950695,0,0.5,0.05,22.191,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518326,0.00496278,0.00122399,-nan
-762.824,0.950695,0,0.5,0.05,22.2846,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997135,-nan,-nan,-nan,0.494099,0,0,-nan
-761.865,0.950695,0,0.5,0.05,21.5724,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.521877,0,0,-nan
-759.099,0.950695,0,0.5,0.05,21.219,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511722,0,0,-nan
-783.894,0.43184,0,0.5,0.05,14.5324,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996656,-nan,-nan,-nan,0.516917,0.00620347,0.00258398,-nan
-760.148,0.280321,0,0.5,0.05,21.3953,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999641,-nan,-nan,-nan,0.512782,0.00142045,0.000406339,-nan
-761.662,0.950695,0,0.5,0.05,19.3496,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504437,0,0,-nan
-758.133,0.280321,0,0.5,0.05,19.0918,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998529,-nan,-nan,-nan,0.507564,0,0,-nan
-777.529,0.930763,0,0.5,0.05,35.2773,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998081,-nan,-nan,-nan,0.519592,0.00323625,0.000635728,-nan
-769.037,0.828419,0,0.5,0.05,8.88604,1,2.06115e-09,-nan,-nan,-nan,-nan,0.971995,-nan,-nan,-nan,0.512483,0.00644258,0.00310685,-nan
-760.649,0.280321,0,0.5,0.05,19.4122,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518835,0,0,-nan
-757.547,0.280321,0,0.5,0.05,19.1962,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.515798,0,0,-nan
-764.117,0.43184,0,0.5,0.05,19.8519,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998231,-nan,-nan,-nan,0.52141,0.00632911,0.00152614,-nan
-758.216,0.280321,0,0.5,0.05,20.764,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998532,-nan,-nan,-nan,0.514961,0,0,-nan
-765.566,0.950695,0,0.5,0.05,19.6786,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997543,-nan,-nan,-nan,0.517722,0.00620155,0.00153669,-nan
-759.018,0.950695,0,0.5,0.05,19.7534,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.533123,0,0,-nan
-759.856,0.280321,0,0.5,0.05,20.3287,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.519946,0.0123457,0.00389864,-nan
-766.302,0.950695,0,0.5,0.05,19.593,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997135,-nan,-nan,-nan,0.508904,0.0136986,0.00158983,-nan
-761.224,0.43184,0,0.5,0.05,17.705,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99759,-nan,-nan,-nan,0.512286,0,0,-nan
-762.199,0.43184,0,0.5,0.05,16.0158,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.517437,0,0,-nan
-763.426,0.43184,0,0.5,0.05,14.3349,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994413,-nan,-nan,-nan,0.540098,0,0,-nan
-768.131,0.43184,0,0.5,0.05,16.0655,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99458,-nan,-nan,-nan,0.508333,0,0.00293255,-nan
-788.815,0.533369,0,0.5,0.05,74.8766,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998198,-nan,-nan,-nan,0.519522,0.0100208,0.00249954,-nan
-757.031,0.950695,0,0.5,0.05,22.1291,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999508,-nan,-nan,-nan,0.514792,0.00198413,0.00102093,-nan
-770.94,0.930763,0,0.5,0.05,32.8455,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998186,-nan,-nan,-nan,0.517635,0.00226586,0.000773246,-nan
-772.553,0.930763,0,0.5,0.05,34.3149,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996865,-nan,-nan,-nan,0.501197,0,0,-nan
-761.796,0.950695,0,0.5,0.05,23.7144,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999031,-nan,-nan,-nan,0.513752,0.00401606,0.00102669,-nan
-760.19,0.950695,0,0.5,0.05,24,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513126,0,0,-nan
-758.57,0.950695,0,0.5,0.05,24.144,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.528606,0,0,-nan
-764.627,0.280321,0,0.5,0.05,14.5594,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995782,-nan,-nan,-nan,0.50802,0.000931966,0,-nan
-757.616,0.950695,0,0.5,0.05,25.8696,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.524664,0.00641026,0.00148368,-nan
-763.857,0.280321,0,0.5,0.05,14.9982,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99697,-nan,-nan,-nan,0.508353,0.00662252,0,-nan
-767.572,0.828419,0,0.5,0.05,13.2163,1,2.06115e-09,-nan,-nan,-nan,-nan,0.979182,-nan,-nan,-nan,0.513783,0.00728226,0.0034227,-nan
-761.416,0.43184,0,0.5,0.05,15.6018,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996404,-nan,-nan,-nan,0.514889,0.0046729,0.0010304,-nan
-761.908,0.43184,0,0.5,0.05,15.0749,1,2.06115e-09,-nan,-nan,-nan,-nan,0.983146,-nan,-nan,-nan,0.517214,0,0,-nan
-764.912,0.43184,0,0.5,0.05,14.4443,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994334,-nan,-nan,-nan,0.519386,0,0,-nan
-757.725,0.950695,0,0.5,0.05,22.3491,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.510793,0.00383877,0.0010433,-nan
-756.503,0.950695,0,0.5,0.05,24.1025,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509167,0.0107527,0.00278552,-nan
-762.776,0.43184,0,0.5,0.05,13.5937,1,2.06115e-09,-nan,-nan,-nan,-nan,0.989777,-nan,-nan,-nan,0.504698,0.00414938,0.00104384,-nan
-771.571,0.43184,0,0.5,0.05,12.0259,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993485,-nan,-nan,-nan,0.494297,0.0117647,0.00682594,-nan
-760.506,0.950695,0,0.5,0.05,25.3752,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998092,-nan,-nan,-nan,0.503487,0.00393701,0.00103093,-nan
-759.251,0.950695,0,0.5,0.05,25.8961,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994872,-nan,-nan,-nan,0.508816,0,0,-nan
-755.823,0.950695,0,0.5,0.05,23.4723,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.517871,0,0,-nan
-754.987,0.950695,0,0.5,0.05,23.5916,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.498395,0,0,-nan
-771.698,0.930763,0,0.5,0.05,34.5488,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998336,-nan,-nan,-nan,0.518844,0.00184615,0.000494153,-nan
-776.469,0.43184,0,0.5,0.05,10.0094,1,2.06115e-09,-nan,-nan,-nan,-nan,0.980467,-nan,-nan,-nan,0.522101,0.00711744,0.0021097,-nan
-754.646,0.280321,0,0.5,0.05,17.5942,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997334,-nan,-nan,-nan,0.513196,0.000825764,0.000415024,-nan
-754.582,0.280321,0,0.5,0.05,17.7489,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993902,-nan,-nan,-nan,0.522581,0,0,-nan
-754.282,0.280321,0,0.5,0.05,17.2946,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99705,-nan,-nan,-nan,0.498805,0,0,-nan
-776.462,0.43184,0,0.5,0.05,9.1911,1,2.06115e-09,-nan,-nan,-nan,-nan,0.984989,-nan,-nan,-nan,0.496219,0.00678733,0.00157978,-nan
-752.934,0.280321,0,0.5,0.05,19.1302,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996942,-nan,-nan,-nan,0.527512,0,0,-nan
-767.019,0.828419,0,0.5,0.05,12.1632,1,2.06115e-09,-nan,-nan,-nan,-nan,0.992653,-nan,-nan,-nan,0.512276,0.0018018,0.00065757,-nan
-767.006,0.950695,0,0.5,0.05,25.8034,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99871,-nan,-nan,-nan,0.516849,0.00834492,0.00204569,-nan
-756.633,0.280321,0,0.5,0.05,23.1507,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999028,-nan,-nan,-nan,0.520021,0,0,-nan
-760.469,0.950695,0,0.5,0.05,25.5716,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998501,-nan,-nan,-nan,0.510848,0,0,-nan
-769.984,0.43184,0,0.5,0.05,12.2914,1,2.06115e-09,-nan,-nan,-nan,-nan,0.988511,-nan,-nan,-nan,0.512704,0.00361011,0.00272035,-nan
-764.074,0.950695,0,0.5,0.05,24.8854,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997147,-nan,-nan,-nan,0.510172,0.00537634,0.00165017,-nan
-757.494,0.280321,0,0.5,0.05,20.5617,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.534269,0.00634921,0.00152672,-nan
-765.255,0.280321,0,0.5,0.05,19.8582,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.551861,0,0,-nan
-758.169,0.950695,0,0.5,0.05,22.9459,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999063,-nan,-nan,-nan,0.502557,0,0,-nan
-759.024,0.950695,0,0.5,0.05,23.4584,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.48926,0,0,-nan
-761.829,0.43184,0,0.5,0.05,15.2326,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991172,-nan,-nan,-nan,0.515115,0.00802568,0.00158311,-nan
-757.97,0.950695,0,0.5,0.05,22.4764,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.529887,0,0,-nan
-757.93,0.950695,0,0.5,0.05,22.1113,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996785,-nan,-nan,-nan,0.512962,0,0,-nan
-760.832,0.280321,0,0.5,0.05,19.9935,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999056,-nan,-nan,-nan,0.514972,0,0,-nan
-758.293,0.280321,0,0.5,0.05,20.2428,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997268,-nan,-nan,-nan,0.544636,0,0,-nan
-767.955,0.43184,0,0.5,0.05,18.5992,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996656,-nan,-nan,-nan,0.518757,0.00479616,0.00126743,-nan
-770.806,0.828419,0,0.5,0.05,12.2978,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99071,-nan,-nan,-nan,0.513644,0.00489596,0.00160739,-nan
-753.985,0.950695,0,0.5,0.05,23.6705,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99938,-nan,-nan,-nan,0.520593,0.00511509,0.00126024,-nan
-766.187,0.280321,0,0.5,0.05,23.5563,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.51092,0,0.000807103,-nan
-758.356,0.950695,0,0.5,0.05,24.3982,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998494,-nan,-nan,-nan,0.531631,0,0,-nan
-759.791,0.950695,0,0.5,0.05,23.6006,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.497596,0,0,-nan
-769.95,0.280321,0,0.5,0.05,22.6295,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999043,-nan,-nan,-nan,0.528763,0.00888889,0,-nan
-764.113,0.828419,0,0.5,0.05,11.6196,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99221,-nan,-nan,-nan,0.512352,0.00240964,0.0010929,-nan
-758.355,0.280321,0,0.5,0.05,23.4937,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.526574,0,0.00149477,-nan
-760.341,0.280321,0,0.5,0.05,23.882,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.523506,0,0,-nan
-763.617,0.280321,0,0.5,0.05,24.4876,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.515806,0,0,-nan
-768.475,0.828419,0,0.5,0.05,10.2421,1,2.06115e-09,-nan,-nan,-nan,-nan,0.987351,-nan,-nan,-nan,0.519404,0.00458716,0.00160643,-nan
-760.312,0.43184,0,0.5,0.05,21.8306,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999028,-nan,-nan,-nan,0.513356,0.0021164,0.000519211,-nan
-768.713,0.828419,0,0.5,0.05,11.0678,1,2.06115e-09,-nan,-nan,-nan,-nan,0.988539,-nan,-nan,-nan,0.523988,0.00671141,0.00164745,-nan
-763.515,0.43184,0,0.5,0.05,20.8074,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.52619,0,0,-nan
-761.543,0.280321,0,0.5,0.05,24.3687,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999446,-nan,-nan,-nan,0.520787,0.00573066,0.00125549,-nan
-757.369,0.43184,0,0.5,0.05,19.3625,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509688,0,0,-nan
-758.563,0.950695,0,0.5,0.05,21.4277,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999532,-nan,-nan,-nan,0.51633,0.00195886,0.000511247,-nan
-765.26,0.828419,0,0.5,0.05,13.0191,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993115,-nan,-nan,-nan,0.521739,0.00539568,0.00325309,-nan
-760.387,0.43184,0,0.5,0.05,17.0773,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.51239,0,0,-nan
-756.455,0.828419,0,0.5,0.05,15.604,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993967,-nan,-nan,-nan,0.509487,0.0128755,0.0015949,-nan
-758.529,0.43184,0,0.5,0.05,17.9372,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998555,-nan,-nan,-nan,0.506446,0,0,-nan
-758.943,0.43184,0,0.5,0.05,16.2595,1,2.06115e-09,-nan,-nan,-nan,-nan,0.990625,-nan,-nan,-nan,0.523137,0,0,-nan
-766.075,0.930763,0,0.5,0.05,35.8927,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998142,-nan,-nan,-nan,0.51724,0.00584145,0.0014427,-nan
-767.34,0.950695,0,0.5,0.05,23.0459,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9996,-nan,-nan,-nan,0.510049,0.00840336,0.00181818,-nan
-760.074,0.280321,0,0.5,0.05,24.4797,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99885,-nan,-nan,-nan,0.518474,0.00322234,0.000931099,-nan
-762.041,0.280321,0,0.5,0.05,25.2479,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.521982,0,0,-nan
-758.675,0.280321,0,0.5,0.05,24.2269,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.526273,0,0,-nan
-770.356,0.930763,0,0.5,0.05,33.4404,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99943,-nan,-nan,-nan,0.520574,0.00268817,0.000623053,-nan
-763.283,0.828419,0,0.5,0.05,22.7468,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99936,-nan,-nan,-nan,0.508869,0.00140647,0.000339674,-nan
-759.476,0.950695,0,0.5,0.05,25.753,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998548,-nan,-nan,-nan,0.516753,0,0.000511771,-nan
-759.527,0.950695,0,0.5,0.05,25.6639,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.525,0,0,-nan
-766.576,0.930763,0,0.5,0.05,33.3214,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999306,-nan,-nan,-nan,0.52,0.00316456,0.000803859,-nan
-766.154,0.930763,0,0.5,0.05,32.7164,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99446,-nan,-nan,-nan,0.504482,0,0,-nan
-762.588,0.950695,0,0.5,0.05,22.2722,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.519456,0,0,-nan
-757.718,0.950695,0,0.5,0.05,21.1773,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997207,-nan,-nan,-nan,0.52818,0,0,-nan
-760.368,0.43184,0,0.5,0.05,18.2153,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995835,-nan,-nan,-nan,0.51637,0.00340716,0.00089666,-nan
-758.35,0.828419,0,0.5,0.05,21.8904,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998191,-nan,-nan,-nan,0.520032,0,0,-nan
-757.871,0.828419,0,0.5,0.05,22.0372,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.525162,0,0,-nan
-761.159,0.828419,0,0.5,0.05,22.2102,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506805,0,0,-nan
-762.675,0.828419,0,0.5,0.05,21.7304,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994118,-nan,-nan,-nan,0.519904,0.0121951,0.00310559,-nan
-783.372,0.533369,0,0.5,0.05,62.9191,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998421,-nan,-nan,-nan,0.515789,0.00823651,0.00205038,-nan
-765.961,0.930763,0,0.5,0.05,33.6053,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999053,-nan,-nan,-nan,0.52098,0,0,-nan
-759.716,0.280321,0,0.5,0.05,23.6848,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999106,-nan,-nan,-nan,0.517084,0.0062069,0.00171135,-nan
-755.557,0.828419,0,0.5,0.05,18.4293,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99928,-nan,-nan,-nan,0.515127,0,0,-nan
-762.285,0.930763,0,0.5,0.05,32.857,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995025,-nan,-nan,-nan,0.513981,0,0,-nan
-757.226,0.43184,0,0.5,0.05,21.9131,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99854,-nan,-nan,-nan,0.510933,0.00362757,0.000919399,-nan
-760.652,0.828419,0,0.5,0.05,19.0116,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999023,-nan,-nan,-nan,0.527013,0,0,-nan
-761.349,0.43184,0,0.5,0.05,20.5668,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998679,-nan,-nan,-nan,0.502593,0.00694444,0.00168919,-nan
-765.991,0.930763,0,0.5,0.05,33.2705,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998526,-nan,-nan,-nan,0.520064,0.00291545,0.000759878,-nan
-757.365,0.950695,0,0.5,0.05,19.6361,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999613,-nan,-nan,-nan,0.517225,0.00243112,0.000619707,-nan
-761.539,0.828419,0,0.5,0.05,19.1984,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999281,-nan,-nan,-nan,0.523242,0.00606061,0.00150263,-nan
-757.999,0.950695,0,0.5,0.05,18.8286,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997195,-nan,-nan,-nan,0.525512,0,0,-nan
-765.932,0.930763,0,0.5,0.05,31.541,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999288,-nan,-nan,-nan,0.515948,0.00310559,0.000776398,-nan
-760.154,0.950695,0,0.5,0.05,19.036,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.54165,0.00534759,0.0015674,-nan
-761.479,0.43184,0,0.5,0.05,23.9991,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999136,-nan,-nan,-nan,0.522467,0.00728597,0.00179051,-nan
-755.271,0.280321,0,0.5,0.05,23.5653,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99978,-nan,-nan,-nan,0.520535,0.00193424,0.000482975,-nan
-760.783,0.43184,0,0.5,0.05,25.2932,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509504,0.0114286,0.00459418,-nan
-756.787,0.280321,0,0.5,0.05,23.2443,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997089,-nan,-nan,-nan,0.530637,0,0,-nan
-755.661,0.280321,0,0.5,0.05,22.4742,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.526189,0,0,-nan
-767.28,0.828419,0,0.5,0.05,22.3114,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99967,-nan,-nan,-nan,0.512939,0.00373599,0.00102564,-nan
-759.283,0.950695,0,0.5,0.05,21.3,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998402,-nan,-nan,-nan,0.512539,0,0,-nan
-756.019,0.950695,0,0.5,0.05,19.4654,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502843,0.0114943,0.00306748,-nan
-758.026,0.280321,0,0.5,0.05,23.312,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999263,-nan,-nan,-nan,0.515242,0.00282486,0.000787402,-nan
-754.494,0.828419,0,0.5,0.05,20.7916,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999292,-nan,-nan,-nan,0.523361,0.00309598,0.000783085,-nan
-768.143,0.950695,0,0.5,0.05,21.3936,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.516103,0.0045045,0,-nan
-758.561,0.950695,0,0.5,0.05,22.8027,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.503943,0,0.00314465,-nan
-757.991,0.950695,0,0.5,0.05,23.2454,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996865,-nan,-nan,-nan,0.504404,0,0,-nan
-761.944,0.828419,0,0.5,0.05,18.6639,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999263,-nan,-nan,-nan,0.519952,0,0,-nan
-762.908,0.280321,0,0.5,0.05,23.0939,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504734,0.00407332,0.00106157,-nan
-765.492,0.43184,0,0.5,0.05,25.2459,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998661,-nan,-nan,-nan,0.52016,0.00261097,0.000487805,-nan
-756.875,0.828419,0,0.5,0.05,20.5846,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998012,-nan,-nan,-nan,0.490264,0.00373134,0.00102354,-nan
-761.057,0.950695,0,0.5,0.05,21.8636,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511911,0.00757576,0.00184275,-nan
-756.371,0.43184,0,0.5,0.05,24.1032,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511141,0.00380228,0.00102669,-nan
-756.273,0.43184,0,0.5,0.05,24.5099,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991643,-nan,-nan,-nan,0.510826,0,0,-nan
-759.077,0.950695,0,0.5,0.05,21.3611,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506864,0.00434783,0.00104058,-nan
-760.86,0.950695,0,0.5,0.05,20.443,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522318,0,0,-nan
-764.355,0.43184,0,0.5,0.05,27.6555,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998028,-nan,-nan,-nan,0.510947,0.00826446,0.00209864,-nan
-754.701,0.828419,0,0.5,0.05,20.9692,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998786,-nan,-nan,-nan,0.524771,0.00359066,0.000888099,-nan
-767.479,0.280321,0,0.5,0.05,24.9825,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999715,-nan,-nan,-nan,0.519647,0.00639386,0.00159236,-nan
-757.282,0.828419,0,0.5,0.05,21.7958,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.519438,0,0,-nan
-767.411,0.280321,0,0.5,0.05,23.7187,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504016,0,0,-nan
-759.424,0.930763,0,0.5,0.05,27.4975,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998523,-nan,-nan,-nan,0.515796,0.00704517,0.00181838,-nan
-760.88,0.950695,0,0.5,0.05,23.2412,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.517428,0.00172414,0.000429738,-nan
-763.419,0.43184,0,0.5,0.05,29.6881,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997613,-nan,-nan,-nan,0.520917,0.00328407,0.000909091,-nan
-761.489,0.43184,0,0.5,0.05,30.1665,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996951,-nan,-nan,-nan,0.527316,0,0,-nan
-769.073,0.828419,0,0.5,0.05,20.8686,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999507,-nan,-nan,-nan,0.520831,0.00384615,0.00103146,-nan
-758.826,0.828419,0,0.5,0.05,19.2021,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522801,0,0,-nan
-767.028,0.930763,0,0.5,0.05,28.0872,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996253,-nan,-nan,-nan,0.516534,0.00700525,0.00212202,-nan
